accelerator_type,backend,case_name,cce_enabled,cce_loop_count,chunk_configuration,chunk_loop_count,compile_time_sec,device_count,error_message,experiment_id,failure_type,first_step_time_sec,fsdp_degree,global_batch_size,hardware_target,hidden_size,hostname,measured_steps,median_step_time_sec,mesh_configuration,model_name,model_size,p95_step_time_sec,preset,profiler_path,repeat_index,returncode,run_id,runtime_hbm_peak_gb,scenario_group,sequence_length,shape,signature_label,source,source_log_path,status,steady_state_mean_step_time_sec,timestamp,timestamp_manifest,token_chunk,token_loop_count,tokens_per_sec,tp_degree,tpu_type,tpu_worker_id,vocab_chunk,vocab_loop_count,vocab_size,warmup_steps,workload_family,workload_runner,xla_planned_hbm_gib_per_chip,allow_download,benchmark_wall_time_sec,capacity_tokens_per_sec,cce_profiler_experiment_id,chips,compile_time_estimate_method,dataset_mode,dstack_gpu_spec,elapsed_sec,enable_gemma4_hf_loader,final_loss,google_tunix_version,hardware_role,hostname_manifest,jax_version,learning_rate,log_path,lora_alpha,lora_rank,loss_impl,max_inflight,max_steps,mean_loss,measured_step_count,measured_time_sec,model_download_path,model_id,model_path,model_source,num_examples,profiler_enabled,run_dir,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,seed,steps_recorded,summary_hostname,summary_mean_step_time_sec_excl_first,summary_tpu_name,summary_tpu_zone,summary_valid_tokens_per_sec_excl_first,tokenizer_path,tokenizer_source,tpu_worker_id_manifest,tunix_accel_version,workload_description,xla_dir,xla_report_path,generalized_token_loop_count,generalized_vocab_loop_count,source_file,jax_backend,jax_device_count,local_xla_report_path,ok
A100-80GB,gpu-a100-80gb-4,exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0,True,76,128/8192,2048,46.532476171500036,4,,0,,50.810394523000014,2,16,gpu-a100-80gb-4,320.0,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,10,4.277918351499977,"fsdp=2,tp=2",Qwen3 0.6B,qwen3_0p6b,4.284237365999957,profiler,,0,0,20260615T164938Z,81.444504576,gpu-a100-80gb-4/cce_train,512,b16/L512,bad,,,success,4.278101753399983,2026-06-15T16:52:11+00:00,2026-06-15T16:49:38+00:00,128,4,487.50593609478506,2,A100-80GB,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,8192,19,151936,3,cce_train,tunix_cce,18.96,True,143.50500343000004,1914.867965328193,0.0,4,"max(first_step_time - steady_median, 0)",synthetic,A100:4:80GB,153.81100953000004,False,0.013903413899242878,0.1.7,primary_gpu_baseline,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.10.1,0.0002,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0000_gpu-a100-80gb-4_cce_train_bad_fsdp2_tp2_tc128_vc8192_r0/cce_delegate/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.5063011861907748,10,42.78101753399983,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0000_gpu-a100-80gb-4_cce_train_bad_fsdp2_tp2_tc128_vc8192_r0/cce_delegate/model_cache/Qwen_Qwen3-0.6B,Qwen/Qwen3-0.6B,,huggingface,2048,False,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0000_gpu-a100-80gb-4_cce_train_bad_fsdp2_tp2_tc128_vc8192_r0/cce_delegate/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0,173.836827648,255.281332224,0,13,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,4.283971646916655,,,485.9976142695759,,huggingface,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.1.0,Existing Tunix CCE training path.,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0000_gpu-a100-80gb-4_cce_train_bad_fsdp2_tp2_tc128_vc8192_r0/cce_delegate/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0/xla,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0000_gpu-a100-80gb-4_cce_train_bad_fsdp2_tp2_tc128_vc8192_r0/cce_delegate/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0/xla/module_0788.jit__train_step.sm_8.0_gpu_after_optimizations-memory-usage-report.txt,,,,,,,True
A100-80GB,gpu-a100-80gb-4,exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0,True,3,512/65536,64,45.51349147899998,4,,1,,46.14955745899999,2,16,gpu-a100-80gb-4,320.0,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,10,0.6360659800000121,"fsdp=2,tp=2",Qwen3 0.6B,qwen3_0p6b,0.6380790959999558,profiler,,0,0,20260615T165213Z,83.021510656,gpu-a100-80gb-4/cce_train,512,b16/L512,good,,,success,0.6359425583000075,2026-06-15T16:53:49+00:00,2026-06-15T16:52:13+00:00,512,1,3279.541481820616,2,A100-80GB,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,65536,3,151936,3,cce_train,tunix_cce,19.32,True,86.19548388500004,12881.666579916804,1.0,4,"max(first_step_time - steady_median, 0)",synthetic,A100:4:80GB,95.54461782299995,False,0.013838092796504498,0.1.7,primary_gpu_baseline,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.10.1,0.0002,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0001_gpu-a100-80gb-4_cce_train_good_fsdp2_tp2_tc512_vc65536_r0/cce_delegate/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.5063294111392819,10,6.359425583000075,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0001_gpu-a100-80gb-4_cce_train_good_fsdp2_tp2_tc512_vc65536_r0/cce_delegate/model_cache/Qwen_Qwen3-0.6B,Qwen/Qwen3-0.6B,,huggingface,2048,False,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0001_gpu-a100-80gb-4_cce_train_good_fsdp2_tp2_tc512_vc65536_r0/cce_delegate/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0,172.259821568,255.281332224,0,13,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.6413741978333481,,,3246.1549077485306,,huggingface,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.1.0,Existing Tunix CCE training path.,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0001_gpu-a100-80gb-4_cce_train_good_fsdp2_tp2_tc512_vc65536_r0/cce_delegate/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0/xla,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0001_gpu-a100-80gb-4_cce_train_good_fsdp2_tp2_tc512_vc65536_r0/cce_delegate/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0/xla/module_0788.jit__train_step.sm_8.0_gpu_after_optimizations-memory-usage-report.txt,,,,,,,True
A100-80GB,gpu-a100-80gb-4,exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0,True,76,128/8192,2048,46.654773980000016,4,,2,,47.469743514000015,4,16,gpu-a100-80gb-4,320.0,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,10,0.8149695339999994,"fsdp=4,tp=1",Qwen3 0.6B,qwen3_0p6b,0.8166745879999553,profiler,,0,0,20260615T165350Z,148.099419136,gpu-a100-80gb-4/cce_train,512,b16/L512,control-fsdp4-tp1,,,success,0.8150184732999832,2026-06-15T16:55:27+00:00,2026-06-15T16:53:50+00:00,128,4,2558.9604019102458,1,A100-80GB,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,8192,19,151936,3,cce_train,tunix_cce,34.47,True,87.27809039500005,10051.305913141892,2.0,4,"max(first_step_time - steady_median, 0)",synthetic,A100:4:80GB,96.70202821400005,False,0.01384451612830162,0.1.7,primary_gpu_baseline,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.10.1,0.0002,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0002_gpu-a100-80gb-4_cce_train_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/cce_delegate/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.5063012276704495,10,8.150184732999833,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0002_gpu-a100-80gb-4_cce_train_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/cce_delegate/model_cache/Qwen_Qwen3-0.6B,Qwen/Qwen3-0.6B,,huggingface,2048,False,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0002_gpu-a100-80gb-4_cce_train_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/cce_delegate/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0,107.181913088,255.281332224,0,13,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.8193781714166638,,,2540.951263566524,,huggingface,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.1.0,Existing Tunix CCE training path.,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0002_gpu-a100-80gb-4_cce_train_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/cce_delegate/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0/xla,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0002_gpu-a100-80gb-4_cce_train_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/cce_delegate/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0/xla/module_0623.jit__train_step.sm_8.0_gpu_after_optimizations-memory-usage-report.txt,,,,,,,True
A100-80GB,gpu-a100-80gb-4,exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0,True,76,128/8192,2048,39.451610627000036,4,,3,,40.069218921000015,1,16,gpu-a100-80gb-4,320.0,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,10,0.6176082939999787,"fsdp=1,tp=4",Qwen3 0.6B,qwen3_0p6b,0.62231715300004,profiler,,0,0,20260615T165529Z,44.049389568,gpu-a100-80gb-4/cce_train,512,b16/L512,control-fsdp1-tp4,,,success,0.6173381800999891,2026-06-15T16:57:23+00:00,2026-06-15T16:55:29+00:00,128,4,3378.37520378571,4,A100-80GB,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,8192,19,151936,3,cce_train,tunix_cce,10.1,True,104.51288374900003,13269.874218168648,3.0,4,"max(first_step_time - steady_median, 0)",synthetic,A100:4:80GB,114.39525367399995,False,0.01373081374913454,0.1.7,primary_gpu_baseline,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.10.1,0.0002,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0003_gpu-a100-80gb-4_cce_train_control-fsdp1-tp4_fsdp1_tp4_tc128_vc8192_r0/cce_delegate/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.5059105223044753,10,6.173381800999891,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0003_gpu-a100-80gb-4_cce_train_control-fsdp1-tp4_fsdp1_tp4_tc128_vc8192_r0/cce_delegate/model_cache/Qwen_Qwen3-0.6B,Qwen/Qwen3-0.6B,,huggingface,2048,False,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0003_gpu-a100-80gb-4_cce_train_control-fsdp1-tp4_fsdp1_tp4_tc128_vc8192_r0/cce_delegate/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0,211.231942656,255.281332224,0,13,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,2.7103954330833155,,,768.1535965516072,,huggingface,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.1.0,Existing Tunix CCE training path.,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0003_gpu-a100-80gb-4_cce_train_control-fsdp1-tp4_fsdp1_tp4_tc128_vc8192_r0/cce_delegate/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0/xla,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0003_gpu-a100-80gb-4_cce_train_control-fsdp1-tp4_fsdp1_tp4_tc128_vc8192_r0/cce_delegate/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0/xla/module_2798.jit__train_step.sm_8.0_gpu_after_optimizations-memory-usage-report.txt,,,,,,,True
v5litepod-4,tpu,exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0,True,128,128/8192,2048,21.69915627450064,4,,0,,37.06234685100026,2,16,tpu-v5e-4,,t1v-n-402a6d5e-w-0,10,15.36319057649962,"fsdp=2,tp=2",Gemma3 270M,270m,15.369000516000597,profiler,/tmp/v5e-cce-full/profiler/profiler/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0,0,0,20260609T182533Z,2.287536128,tpu-v5e-4/cce_train,512,b16/L512,bad,v5e_cce_full_matrix_profiler_20260609,,success,15.36336282409984,2026-06-09T18:30:56+00:00,2026-06-09T18:25:33+00:00,128,4,117.005633504937,2,v5litepod-4,,8192,32,262144,3,cce_train,tunix_cce,2.65,False,291.14546234999943,533.2165941658011,,4,"max(first_step_time - steady_median, 0)",synthetic,,322.6076874400005,False,0.03398532792925835,0.1.7,tpu_baseline,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/profiler/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9456801374371235,10,153.6336282409984,,google/gemma-3-270m-it,gs://gemma-data/checkpoints/gemma3-270m-it,gcs,2048,True,/tmp/v5e-cce-full/profiler/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0,65.349801984,67.637338112,0,13,t1v-n-402a6d5e-w-0,15.37691575699993,,,116.66838970508955,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,,0.1.0,Existing Tunix CCE training path.,/tmp/v5e-cce-full/profiler/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0/xla,/tmp/v5e-cce-full/profiler/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,64.0,32.0,/private/tmp/v5e-cce-full-local/combined/profiler/results/shard_0.jsonl,,,,True
v5litepod-4,tpu,exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0,True,4,512/65536,64,34.08197677550015,4,,1,,34.90442163199987,2,16,tpu-v5e-4,,t1v-n-8132e94c-w-0,10,0.8224448564997147,"fsdp=2,tp=2",Gemma3 270M,270m,0.8228902259997994,profiler,/tmp/v5e-cce-full/profiler/profiler/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0,0,0,20260609T185001Z,2.291689472,tpu-v5e-4/cce_train,512,b16/L512,good,v5e_cce_full_matrix_profiler_20260609,,success,0.8224221964997923,2026-06-09T18:51:47+00:00,2026-06-09T18:50:01+00:00,512,1,2185.738672485421,2,v5litepod-4,,65536,4,262144,3,cce_train,tunix_cce,2.65,False,76.21874436999951,9960.820652537031,,4,"max(first_step_time - steady_median, 0)",synthetic,,105.22925135900005,False,0.035890333354473114,0.1.7,tpu_baseline,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/profiler/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.9266579274374706,10,8.224221964997923,,google/gemma-3-270m-it,gs://gemma-data/checkpoints/gemma3-270m-it,gcs,2048,True,/tmp/v5e-cce-full/profiler/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0,65.34564864,67.637338112,0,13,t1v-n-8132e94c-w-0,0.8358293395831424,,,2146.371172965442,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,,0.1.0,Existing Tunix CCE training path.,/tmp/v5e-cce-full/profiler/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0/xla,/tmp/v5e-cce-full/profiler/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,16.0,4.0,/private/tmp/v5e-cce-full-local/combined/profiler/results/shard_1.jsonl,,,,True
v5litepod-4,tpu,exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0,True,128,128/8192,2048,32.89472655350073,4,,2,,33.27665138700013,4,16,tpu-v5e-4,,t1v-n-402a6d5e-w-0,10,0.3819248334993972,"fsdp=4,tp=1",Gemma3 270M,270m,0.3873518870004773,profiler,/tmp/v5e-cce-full/profiler/profiler/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0,0,0,20260609T182533Z,2.176022528,tpu-v5e-4/cce_train,512,b16/L512,control-fsdp4-tp1,v5e_cce_full_matrix_profiler_20260609,,success,0.3823134623997248,2026-06-09T18:32:54+00:00,2026-06-09T18:25:33+00:00,128,4,4701.900866155044,1,v5litepod-4,,8192,32,262144,3,cce_train,tunix_cce,3.85,False,85.909089107,21427.443199567268,,4,"max(first_step_time - steady_median, 0)",synthetic,,118.62383887400028,False,0.031300198286771774,0.1.7,tpu_baseline,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/profiler/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9415295571088791,10,3.823134623997248,,google/gemma-3-270m-it,gs://gemma-data/checkpoints/gemma3-270m-it,gcs,2048,True,/tmp/v5e-cce-full/profiler/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0,65.461315584,67.637338112,0,13,t1v-n-402a6d5e-w-0,0.3935530679997707,,,4558.470371271621,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,,0.1.0,Existing Tunix CCE training path.,/tmp/v5e-cce-full/profiler/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0/xla,/tmp/v5e-cce-full/profiler/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,64.0,32.0,/private/tmp/v5e-cce-full-local/combined/profiler/results/shard_0.jsonl,,,,True
v5litepod-4,tpu,exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0,True,128,128/8192,2048,40.380224176999945,4,,3,,42.34530585500033,1,16,tpu-v5e-4,,t1v-n-8132e94c-w-0,10,1.965081678000388,"fsdp=1,tp=4",Gemma3 270M,270m,1.965556688000106,profiler,/tmp/v5e-cce-full/profiler/profiler/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0,0,0,20260609T185001Z,3.570937856,tpu-v5e-4/cce_train,512,b16/L512,control-fsdp1-tp4,v5e_cce_full_matrix_profiler_20260609,,success,1.9649322818000656,2026-06-09T18:54:57+00:00,2026-06-09T18:50:01+00:00,128,4,914.8406877173531,4,v5litepod-4,,8192,32,262144,3,cce_train,tunix_cce,1.64,False,159.99116814799982,4169.100419326078,,4,"max(first_step_time - steady_median, 0)",synthetic,,189.97989007500018,False,0.02761426568031311,0.1.7,tpu_baseline,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/profiler/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9186415027540463,10,19.649322818000655,,google/gemma-3-270m-it,gs://gemma-data/checkpoints/gemma3-270m-it,gcs,2048,True,/tmp/v5e-cce-full/profiler/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0,64.066400256,67.637338112,0,13,t1v-n-8132e94c-w-0,5.173452154749991,,,346.77038587335613,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,,0.1.0,Existing Tunix CCE training path.,/tmp/v5e-cce-full/profiler/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0/xla,/tmp/v5e-cce-full/profiler/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0/xla/module_0949.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,64.0,32.0,/private/tmp/v5e-cce-full-local/combined/profiler/results/shard_1.jsonl,,,,True
v5litepod-4,tpu,exp0000_tpu-v5e-4_chunked_matmul_loop_bad_fsdp2_tp2_tc128_vc8192_r0,,,128/8192,2048,0.8887165570000093,4,,0,,0.924249978000006,2,16,tpu-v5e-4,320.0,t1v-n-1e78ab0c-w-0,10,0.03553342099999668,"fsdp=2,tp=2",,,0.035577161000020396,pilot,,0,0,20260616-tpu-synthetic,0.175419392,tpu-v5e-4/chunked_matmul_loop,512,b16/L512,bad,tpu_v5e_synthetic_microbench_20260616,,success,0.03553047920000267,2026-06-15T17:19:51+00:00,2026-06-15T17:19:42+00:00,128,64,230562.60946796866,2,v5litepod-4,,8192,32,262144,3,chunked_matmul_loop,jax_microbench,0.161376953125,,,,0.0,,"max(first_step_time - measured_median, 0)",,,14.140918649000014,,,,tpu_baseline,t1v-n-1e78ab0c-w-0,0.6.2,,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0000_tpu-v5e-4_chunked_matmul_loop_bad_fsdp2_tp2_tc128_vc8192_r0/runner.log,,,,,,,10,0.35530479200002674,,,,,,,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0000_tpu-v5e-4_chunked_matmul_loop_bad_fsdp2_tp2_tc128_vc8192_r0,,16.909334528,0,13,,,,,,,,,,Chunk-loop projection matmul without explicit collectives.,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0000_tpu-v5e-4_chunked_matmul_loop_bad_fsdp2_tp2_tc128_vc8192_r0/xla,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0000_tpu-v5e-4_chunked_matmul_loop_bad_fsdp2_tp2_tc128_vc8192_r0/xla/module_0034.jit_step.cl_769337304.after_optimizations-memory-usage-report.txt,,,,tpu,4.0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_tpu_v5e_synthetic/extracted/runs/exp0000_tpu-v5e-4_chunked_matmul_loop_bad_fsdp2_tp2_tc128_vc8192_r0/xla/module_0034.jit_step.cl_769337304.after_optimizations-memory-usage-report.txt,True
v5litepod-4,tpu,exp0001_tpu-v5e-4_chunked_matmul_loop_good_fsdp2_tp2_tc512_vc65536_r0,,,512/65536,64,1.2270138300000042,4,,1,,1.2441596890000142,2,16,tpu-v5e-4,320.0,t1v-n-1e78ab0c-w-0,10,0.017145859000009978,"fsdp=2,tp=2",,,0.017201768999996148,pilot,,0,0,20260616-tpu-synthetic,0.17564416,tpu-v5e-4/chunked_matmul_loop,512,b16/L512,good,tpu_v5e_synthetic_microbench_20260616,,success,0.017135616700002743,2026-06-15T17:20:05+00:00,2026-06-15T17:19:42+00:00,512,16,478068.58331504866,2,v5litepod-4,,65536,4,262144,3,chunked_matmul_loop,jax_microbench,0.161884765625,,,,1.0,,"max(first_step_time - measured_median, 0)",,,14.585883491000004,,,,tpu_baseline,t1v-n-1e78ab0c-w-0,0.6.2,,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0001_tpu-v5e-4_chunked_matmul_loop_good_fsdp2_tp2_tc512_vc65536_r0/runner.log,,,,,,,10,0.17135616700002743,,,,,,,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0001_tpu-v5e-4_chunked_matmul_loop_good_fsdp2_tp2_tc512_vc65536_r0,,16.909334528,0,13,,,,,,,,,,Chunk-loop projection matmul without explicit collectives.,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0001_tpu-v5e-4_chunked_matmul_loop_good_fsdp2_tp2_tc512_vc65536_r0/xla,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0001_tpu-v5e-4_chunked_matmul_loop_good_fsdp2_tp2_tc512_vc65536_r0/xla/module_0034.jit_step.cl_769337304.after_optimizations-memory-usage-report.txt,,,,tpu,4.0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_tpu_v5e_synthetic/extracted/runs/exp0001_tpu-v5e-4_chunked_matmul_loop_good_fsdp2_tp2_tc512_vc65536_r0/xla/module_0034.jit_step.cl_769337304.after_optimizations-memory-usage-report.txt,True
v5litepod-4,tpu,exp0002_tpu-v5e-4_chunked_matmul_loop_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0,,,128/8192,2048,0.8695122014999868,4,,2,,0.9050490539999885,4,16,tpu-v5e-4,320.0,t1v-n-1e78ab0c-w-0,10,0.035536852500001714,"fsdp=4,tp=1",,,0.03560587800001258,pilot,,0,0,20260616-tpu-synthetic,0.175419392,tpu-v5e-4/chunked_matmul_loop,512,b16/L512,control-fsdp4-tp1,tpu_v5e_synthetic_microbench_20260616,,success,0.03554441570000222,2026-06-15T17:20:20+00:00,2026-06-15T17:19:42+00:00,128,64,230472.20888763937,1,v5litepod-4,,8192,32,262144,3,chunked_matmul_loop,jax_microbench,0.161376953125,,,,2.0,,"max(first_step_time - measured_median, 0)",,,14.828040920999996,,,,tpu_baseline,t1v-n-1e78ab0c-w-0,0.6.2,,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0002_tpu-v5e-4_chunked_matmul_loop_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/runner.log,,,,,,,10,0.3554441570000222,,,,,,,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0002_tpu-v5e-4_chunked_matmul_loop_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0,,16.909334528,0,13,,,,,,,,,,Chunk-loop projection matmul without explicit collectives.,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0002_tpu-v5e-4_chunked_matmul_loop_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/xla,/tmp/mesh-pathology-tpu-v5e-4-synthetic/runs/exp0002_tpu-v5e-4_chunked_matmul_loop_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/xla/module_0034.jit_step.cl_769337304.after_optimizations-memory-usage-report.txt,,,,tpu,4.0,/Users/deep-diver/Developers/TUNIX-TRY/01-CCE/data/mesh_pathology_tpu_v5e_synthetic/extracted/runs/exp0002_tpu-v5e-4_chunked_matmul_loop_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/xla/module_0034.jit_step.cl_769337304.after_optimizations-memory-usage-report.txt,True
