activation_policy_installed,batch_size,case,cce_installed,chips,dataset_mode,default_ce,failure_type,final_loss,first_step_time_sec,lora_rank,loss_tokens_per_sec_excl_first,max_length,max_steps,mean_loss,mean_step_time_sec_excl_first,mesh_fsdp,mesh_tp,model,model_id,oom_exceeded_gib,oom_limit_gib,oom_used_gib,run_dir,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_peak_hbm_gb,second_step_time_sec,splash_attention_installed,status,steps_recorded,suite,tiled_mlp_installed,token_chunk,tpu,valid_tokens_per_sec_excl_first,variant,vocab_chunk,wall_time_sec,xla_report,xla_train_step_gib_per_chip,source_csv,bleu,chrf,eval_batches,eval_loss,ok,mesh,variant_label,model_order
False,1,fourchip_frontier_fsdp2_tp2_cce_r16_b1_l256_tc128_vc8192,True,4,synthetic,False,,1.7115060091018677,41.25773300800029,16,50.049045071067454,256,2,2.3214831948280334,1.0190004609994503,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l256_tc128_vc8192,62.71041536,67.637338112,4.926922752,1.0190004609994503,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,106.96756691659516,cce,8192,59.86585310099872,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,1.97,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
False,1,fourchip_frontier_fsdp2_tp2_default_r16_b1_l256_tc128_vc8192,False,4,synthetic,True,,1.6834334135055542,46.75080375699872,16,313.0342374233867,256,2,2.3051968216896057,0.1629214760014292,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l256_tc128_vc8192,62.71154176,67.637338112,4.925796352,0.1629214760014292,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,669.0339584146892,default,8192,63.83003264700165,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,1.27,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,Default CE,1
False,1,fourchip_frontier_fsdp2_tp2_cce_r16_b1_l512_tc128_vc8192,True,4,synthetic,False,,1.7115060091018677,42.64573446000031,16,26.9299327173218,512,2,2.3214831948280334,1.8938034689999768,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l512_tc128_vc8192,62.48983552,67.637338112,5.147502592,1.8938034689999768,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,57.55613070957013,cce,8192,62.523453154999515,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,1.98,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
False,1,fourchip_frontier_fsdp2_tp2_default_r16_b1_l512_tc128_vc8192,False,4,synthetic,True,,1.6932014226913452,52.006060784999136,16,308.47661250418986,512,2,2.310080826282501,0.1653285789998335,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l512_tc128_vc8192,62.489710592,67.637338112,5.14762752,0.1653285789998335,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,659.2931522148372,default,8192,68.94727984900055,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,1.41,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,Default CE,1
False,1,fourchip_frontier_fsdp2_tp2_cce_r16_b1_l1024_tc128_vc8192,True,4,synthetic,False,,1.680458903312683,45.03475290499955,16,13.969863620724007,1024,2,2.305929481983185,3.6507156679999753,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l1024_tc128_vc8192,62.07455232,67.637338112,5.562785792,3.6507156679999753,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,29.857159503116016,cce,8192,68.37715271100024,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l1024_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,2.45,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
False,1,fourchip_frontier_fsdp2_tp2_default_r16_b1_l1024_tc128_vc8192,False,4,synthetic,True,,1.6779624223709106,61.58075513299991,16,272.93980234052265,1024,2,2.302461326122284,0.1868543889995635,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l1024_tc128_vc8192,62.069331968,67.637338112,5.568006144,0.1868543889995635,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,583.3419304924896,default,8192,78.31562456599931,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l1024_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,2.31,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,Default CE,1
False,1,fourchip_frontier_fsdp2_tp2_cce_r16_b1_l2048_tc128_vc8192,True,4,synthetic,False,,1.680458903312683,46.74694827300118,16,7.127539486504837,2048,2,2.305929481983185,7.155344434999279,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l2048_tc128_vc8192,61.76847872,67.637338112,5.868859392,7.155344434999279,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,15.233368706451513,cce,8192,77.42928626100002,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l2048_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.3,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
False,1,fourchip_frontier_fsdp2_tp2_default_r16_b1_l2048_tc128_vc8192,False,4,synthetic,True,,1.6882827281951904,68.12985532199855,16,228.98221214019088,2048,2,2.307621479034424,0.2227247240007273,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l2048_tc128_vc8192,61.77053696,67.637338112,5.866801152,0.2227247240007273,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,489.3933553584472,default,8192,84.61694830099987,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l2048_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.52,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,Default CE,1
False,1,fourchip_frontier_fsdp2_tp2_cce_r16_b1_l4096_tc128_vc8192,True,4,synthetic,False,,1.680458903312683,49.78268495900011,16,3.597110968899336,4096,2,2.305929481983185,14.178044669999508,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l4096_tc128_vc8192,61.330911232,67.637338112,6.30642688,14.178044669999508,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,7.687943051177013,cce,8192,94.37367162400004,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l4096_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,5.83,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
False,1,fourchip_frontier_fsdp2_tp2_default_r16_b1_l4096_tc128_vc8192,False,4,synthetic,True,,1.6766406297683716,81.44246261700027,16,158.14317389298972,4096,2,2.3018004298210144,0.322492579000027,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l4096_tc128_vc8192,61.330737152,67.637338112,6.30660096,0.322492579000027,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,337.992273614429,default,8192,98.23519564100025,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l4096_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,6.95,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,Default CE,1
False,4,fourchip_frontier_fsdp2_tp2_cce_r16_b4_l256_tc128_vc8192,True,4,synthetic,False,,1.738515853881836,43.80122068300079,16,55.88121237547422,256,2,2.3514819145202637,3.650600825001675,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b4_l256_tc128_vc8192,62.193688576,67.637338112,5.443649536,3.650600825001675,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,119.43239507699391,cce,8192,67.21258478100026,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b4_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,2.35,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
False,4,fourchip_frontier_fsdp2_tp2_default_r16_b4_l256_tc128_vc8192,False,4,synthetic,True,,1.7629128694534302,42.68693184299991,16,1139.4962481516995,256,2,2.363504111766815,0.1790264779992867,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b4_l256_tc128_vc8192,62.19452416,67.637338112,5.442813952,0.1790264779992867,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,2435.393942128142,default,8192,59.83523016400068,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b4_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,2.23,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,Default CE,1
False,4,fourchip_frontier_fsdp2_tp2_cce_r16_b4_l512_tc128_vc8192,True,4,synthetic,False,,1.746538758277893,45.84452470799988,16,28.51826067197106,512,2,2.355493366718292,7.1533114289995865,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b4_l512_tc128_vc8192,61.882558464,67.637338112,5.754779648,7.1533114289995865,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,60.9507924165656,cce,8192,76.93980064599964,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b4_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.06,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
False,4,fourchip_frontier_fsdp2_tp2_default_r16_b4_l512_tc128_vc8192,False,4,synthetic,True,,1.7600927352905271,45.18105792700044,16,926.53097605445,512,2,2.362094044685364,0.2201761249998526,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b4_l512_tc128_vc8192,61.88532736,67.637338112,5.752010752,0.2201761249998526,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,1980.232870390883,default,8192,61.888259187000585,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b4_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.41,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,Default CE,1
False,4,fourchip_frontier_fsdp2_tp2_cce_r16_b4_l1024_tc128_vc8192,True,4,synthetic,False,,1.75415301322937,48.54506296399995,16,14.396467928554806,1024,2,2.3593004941940308,14.170142357999794,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b4_l1024_tc128_vc8192,61.474885632,67.637338112,6.16245248,14.170142357999794,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,30.76892165122498,cce,8192,93.7698938020003,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b4_l1024_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,5.29,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
False,4,fourchip_frontier_fsdp2_tp2_default_r16_b4_l1024_tc128_vc8192,False,4,synthetic,True,,1.7629128694534302,47.365236218000064,16,675.3522282165768,1024,2,2.363504111766815,0.3020645990000048,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b4_l1024_tc128_vc8192,61.477832704,67.637338112,6.159505408,0.3020645990000048,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,1443.399860306017,default,8192,64.29531057299937,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b4_l1024_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,6.12,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,Default CE,1
False,4,fourchip_frontier_fsdp2_tp2_cce_r16_b4_l2048_tc128_vc8192,True,4,synthetic,False,,1.7499622106552124,52.70850043800056,16,7.229725371140643,2048,2,2.357205092906952,28.216839441000047,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b4_l2048_tc128_vc8192,61.080735744,67.637338112,6.556602368,28.216839441000047,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,15.45176598930059,cce,8192,125.56392432099892,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b4_l2048_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,9.05,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
False,4,fourchip_frontier_fsdp2_tp2_default_r16_b4_l2048_tc128_vc8192,False,4,synthetic,True,,1.7629128694534302,51.727856026000154,16,417.3706924265479,2048,2,2.363504111766815,0.4887741370002914,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b4_l2048_tc128_vc8192,61.08413952,67.637338112,6.553198592,0.4887741370002914,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,892.0275583234063,default,8192,69.82476343000053,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b4_l2048_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,11.3,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,Default CE,1
False,4,fourchip_frontier_fsdp2_tp2_cce_r16_b4_l4096_tc128_vc8192,True,4,synthetic,False,,1.7499622106552124,45.71927966799922,16,3.727262401795871,4096,2,2.357205092906952,54.73185893799928,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b4_l4096_tc128_vc8192,63.025790976,67.637338112,4.611547136,54.73185893799928,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,7.966109839132352,cce,8192,171.28363943099976,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b4_l4096_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,15.65,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
,4,fourchip_frontier_fsdp2_tp2_default_r16_b4_l4096_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,4096,2,,,2,2,Gemma3 1B,google/gemma-3-1b-it,6.2,15.75,21.95,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b4_l4096_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp2_tp2,,128,v5litepod-4,,default,8192,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b4_l4096_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,22.94,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,False,fsdp2/tp2,Default CE,1
False,8,fourchip_frontier_fsdp2_tp2_cce_r16_b8_l256_tc128_vc8192,True,4,synthetic,False,,1.7521789073944092,46.519243742999606,16,57.891991903543726,256,2,2.3497179746627808,7.1512481499994465,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b8_l256_tc128_vc8192,61.947789312,67.637338112,5.6895488,7.1512481499994465,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,123.61478464428176,cce,8192,77.41987198099923,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b8_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.01,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
False,8,fourchip_frontier_fsdp2_tp2_default_r16_b8_l256_tc128_vc8192,False,4,synthetic,True,,1.7625832557678225,45.32053721800003,16,1896.2333042974808,256,2,2.3547303676605225,0.2183275650004361,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b8_l256_tc128_vc8192,61.950394368,67.637338112,5.686943744,0.2183275650004361,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,4048.961934780128,default,8192,61.890267898001184,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b8_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.35,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,Default CE,1
False,8,fourchip_frontier_fsdp2_tp2_cce_r16_b8_l512_tc128_vc8192,True,4,synthetic,False,,1.7509061098098757,49.01744930700079,16,29.23180772902975,512,2,2.349081575870514,14.162654730000211,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b8_l512_tc128_vc8192,61.539688448,67.637338112,6.097649664,14.162654730000211,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,62.41767640691377,cce,8192,93.52429428899995,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b8_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,5.08,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,CCE,1
False,8,fourchip_frontier_fsdp2_tp2_default_r16_b8_l512_tc128_vc8192,False,4,synthetic,True,,1.7596476078033447,47.72088477500074,16,1379.9502757896216,512,2,2.3532625436782837,0.3000108100004581,2,2,Gemma3 1B,google/gemma-3-1b-it,,,,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b8_l512_tc128_vc8192,61.542547456,67.637338112,6.094790656,0.3000108100004581,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,2946.560492265762,default,8192,64.6062241439995,/tmp/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b8_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,5.91,data/gemma_1b_e2b_cce_transfer/raw/gemma-cce-1b-exhaustive-fourchip-frontier-2x2/gemma-cce-1b-exhaustive/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,,,,,True,fsdp2/tp2,Default CE,1
